T_1,OD_1,DEV_1,T_2,OD_2,DEV_2,T_3,OD_3,DEV_3,T_4,OD_4,DEV_4,T_5,OD_5,DEV_5,T_6,OD_6,DEV_6,T_7,OD_7,DEV_7,T_8,OD_8,DEV_8,T_9,OD_9,DEV_9,T_10,OD_10,DEV_10,T_11,OD_11,DEV_11,T_12,OD_12,DEV_12,T_13,OD_13,DEV_13,T_14,OD_14,DEV_14,T_15,OD_15,DEV_15,T_16,OD_16,DEV_16,T_17,OD_17,DEV_17,T_18,OD_18,DEV_18,T_19,OD_19,DEV_19,T_20,OD_20,DEV_20,T_21,OD_21,DEV_21,T_22,OD_22,DEV_22,T_23,OD_23,DEV_23,T_24,OD_24,DEV_24,T_25,OD_25,DEV_25,T_26,OD_26,DEV_26,T_27,OD_27,DEV_27,T_28,OD_28,DEV_28,T_29,OD_29,DEV_29,T_30,OD_30,DEV_30,T_31,OD_31,DEV_31,T_32,OD_32,DEV_32,T_33,OD_33,DEV_33,T_34,OD_34,DEV_34,T_35,OD_35,DEV_35,T_36,OD_36,DEV_36,T_37,OD_37,DEV_37,T_38,OD_38,DEV_38,T_39,OD_39,DEV_39,T_40,OD_40,DEV_40,T_41,OD_41,DEV_41,T_42,OD_42,DEV_42,T_43,OD_43,DEV_43,T_44,OD_44,DEV_44,T_45,OD_45,DEV_45,T_46,OD_46,DEV_46,T_47,OD_47,DEV_47,T_48,OD_48,DEV_48,T_49,OD_49,DEV_49,T_50,OD_50,DEV_50,T_51,OD_51,DEV_51,T_52,OD_52,DEV_52,T_53,OD_53,DEV_53,T_54,OD_54,DEV_54,T_55,OD_55,DEV_55,T_56,OD_56,DEV_56,T_57,OD_57,DEV_57,T_58,OD_58,DEV_58,T_59,OD_59,DEV_59,T_60,OD_60,DEV_60,T_61,OD_61,DEV_61,T_62,OD_62,DEV_62,T_63,OD_63,DEV_63,T_64,OD_64,DEV_64,T_65,OD_65,DEV_65,T_66,OD_66,DEV_66,T_67,OD_67,DEV_67,T_68,OD_68,DEV_68,T_69,OD_69,DEV_69,T_70,OD_70,DEV_70,T_71,OD_71,DEV_71,T_72,OD_72,DEV_72,T_73,OD_73,DEV_73,T_74,OD_74,DEV_74,T_75,OD_75,DEV_75,T_76,OD_76,DEV_76,T_77,OD_77,DEV_77,T_78,OD_78,DEV_78,T_79,OD_79,DEV_79,T_80,OD_80,DEV_80,T_81,OD_81,DEV_81,T_82,OD_82,DEV_82,T_83,OD_83,DEV_83,T_84,OD_84,DEV_84,T_85,OD_85,DEV_85,T_86,OD_86,DEV_86,T_87,OD_87,DEV_87,T_88,OD_88,DEV_88,T_89,OD_89,DEV_89,T_90,OD_90,DEV_90,T_91,OD_91,DEV_91,T_92,OD_92,DEV_92,T_93,OD_93,DEV_93,T_94,OD_94,DEV_94,T_95,OD_95,DEV_95,T_96,OD_96,DEV_96,T_97,OD_97,DEV_97,T_98,OD_98,DEV_98,T_99,OD_99,DEV_99,T_100,OD_100,DEV_100,T_101,OD_101,DEV_101,T_102,OD_102,DEV_102,T_103,OD_103,DEV_103,T_104,OD_104,DEV_104,T_105,OD_105,DEV_105,T_106,OD_106,DEV_106,T_107,OD_107,DEV_107,T_108,OD_108,DEV_108,T_109,OD_109,DEV_109,T_110,OD_110,DEV_110,T_111,OD_111,DEV_111,T_112,OD_112,DEV_112,T_113,OD_113,DEV_113,T_114,OD_114,DEV_114,T_115,OD_115,DEV_115,T_116,OD_116,DEV_116,T_117,OD_117,DEV_117,T_118,OD_118,DEV_118,T_119,OD_119,DEV_119,T_120,OD_120,DEV_120,T_121,OD_121,DEV_121,T_122,OD_122,DEV_122,T_123,OD_123,DEV_123,T_124,OD_124,DEV_124,T_125,OD_125,DEV_125,T_126,OD_126,DEV_126,T_127,OD_127,DEV_127,T_128,OD_128,DEV_128,T_129,OD_129,DEV_129,T_130,OD_130,DEV_130,T_131,OD_131,DEV_131,T_132,OD_132,DEV_132,T_133,OD_133,DEV_133,T_134,OD_134,DEV_134,T_135,OD_135,DEV_135,T_136,OD_136,DEV_136,T_137,OD_137,DEV_137,T_138,OD_138,DEV_138,T_139,OD_139,DEV_139,T_140,OD_140,DEV_140,T_141,OD_141,DEV_141,T_142,OD_142,DEV_142,T_143,OD_143,DEV_143,T_144,OD_144,DEV_144,T_145,OD_145,DEV_145,T_146,OD_146,DEV_146,T_147,OD_147,DEV_147,T_148,OD_148,DEV_148,T_149,OD_149,DEV_149,T_150,OD_150,DEV_150,T_151,OD_151,DEV_151,T_152,OD_152,DEV_152,T_153,OD_153,DEV_153,T_154,OD_154,DEV_154,T_155,OD_155,DEV_155,T_156,OD_156,DEV_156,T_157,OD_157,DEV_157,T_158,OD_158,DEV_158,T_159,OD_159,DEV_159,T_160,OD_160,DEV_160,T_161,OD_161,DEV_161,T_162,OD_162,DEV_162,T_163,OD_163,DEV_163,T_164,OD_164,DEV_164,T_165,OD_165,DEV_165,T_166,OD_166,DEV_166,T_167,OD_167,DEV_167,T_168,OD_168,DEV_168,T_169,OD_169,DEV_169,T_170,OD_170,DEV_170,T_171,OD_171,DEV_171,T_172,OD_172,DEV_172,T_173,OD_173,DEV_173,T_174,OD_174,DEV_174,T_175,OD_175,DEV_175,T_176,OD_176,DEV_176,T_177,OD_177,DEV_177,T_178,OD_178,DEV_178,T_179,OD_179,DEV_179,T_180,OD_180,DEV_180,T_181,OD_181,DEV_181,T_182,OD_182,DEV_182,T_183,OD_183,DEV_183,T_184,OD_184,DEV_184,T_185,OD_185,DEV_185,T_186,OD_186,DEV_186,T_187,OD_187,DEV_187,T_188,OD_188,DEV_188,T_189,OD_189,DEV_189,T_190,OD_190,DEV_190,T_191,OD_191,DEV_191,T_192,OD_192,DEV_192,T_193,OD_193,DEV_193,T_194,OD_194,DEV_194,T_195,OD_195,DEV_195,T_196,OD_196,DEV_196,T_197,OD_197,DEV_197,T_198,OD_198,DEV_198,T_199,OD_199,DEV_199,T_200,OD_200,DEV_200,T_201,OD_201,DEV_201,T_202,OD_202,DEV_202,T_203,OD_203,DEV_203,T_204,OD_204,DEV_204,T_205,OD_205,DEV_205,T_206,OD_206,DEV_206,T_207,OD_207,DEV_207,T_208,OD_208,DEV_208,T_209,OD_209,DEV_209,T_210,OD_210,DEV_210,T_211,OD_211,DEV_211,T_212,OD_212,DEV_212,T_213,OD_213,DEV_213,T_214,OD_214,DEV_214,T_215,OD_215,DEV_215,T_216,OD_216,DEV_216,T_217,OD_217,DEV_217,T_218,OD_218,DEV_218,T_219,OD_219,DEV_219,T_220,OD_220,DEV_220,T_221,OD_221,DEV_221,T_222,OD_222,DEV_222,T_223,OD_223,DEV_223,T_224,OD_224,DEV_224,T_225,OD_225,DEV_225,T_226,OD_226,DEV_226,T_227,OD_227,DEV_227,T_228,OD_228,DEV_228,T_229,OD_229,DEV_229,T_230,OD_230,DEV_230,T_231,OD_231,DEV_231,T_232,OD_232,DEV_232,T_233,OD_233,DEV_233,T_234,OD_234,DEV_234,T_235,OD_235,DEV_235,T_236,OD_236,DEV_236,T_237,OD_237,DEV_237,T_238,OD_238,DEV_238,T_239,OD_239,DEV_239,T_240,OD_240,DEV_240,T_241,OD_241,DEV_241,T_242,OD_242,DEV_242,T_243,OD_243,DEV_243,T_244,OD_244,DEV_244,T_245,OD_245,DEV_245,T_246,OD_246,DEV_246,T_247,OD_247,DEV_247,T_248,OD_248,DEV_248,T_249,OD_249,DEV_249,T_250,OD_250,DEV_250,T_251,OD_251,DEV_251,T_252,OD_252,DEV_252,T_253,OD_253,DEV_253,T_254,OD_254,DEV_254,T_255,OD_255,DEV_255,T_256,OD_256,DEV_256,T_257,OD_257,DEV_257,T_258,OD_258,DEV_258,T_259,OD_259,DEV_259,T_260,OD_260,DEV_260,T_261,OD_261,DEV_261,T_262,OD_262,DEV_262,T_263,OD_263,DEV_263,T_264,OD_264,DEV_264,T_265,OD_265,DEV_265,T_266,OD_266,DEV_266,T_267,OD_267,DEV_267,T_268,OD_268,DEV_268,T_269,OD_269,DEV_269,T_270,OD_270,DEV_270,T_271,OD_271,DEV_271,T_272,OD_272,DEV_272,T_273,OD_273,DEV_273,T_274,OD_274,DEV_274,T_275,OD_275,DEV_275,T_276,OD_276,DEV_276,T_277,OD_277,DEV_277,T_278,OD_278,DEV_278,T_279,OD_279,DEV_279,T_280,OD_280,DEV_280
0.322222222,-2.469048842,0.006832627,0.322222222,-2.19949954,0.410445339,0.322222222,-2.472993661,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.472993661,0.006832627,0.322222222,-2.47693848,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.472993661,0.006832627,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453453055,0.011628497,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.449554375,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.476985725,0.011905395,0.322222222,-2.47693848,0.0,0.322222222,-2.472993661,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.476985725,0.011905395,0.322222222,-2.47693848,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.441978292,0.019796806,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.445700768,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453453055,0.011628497,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453453055,0.011628497,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.445700768,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453453055,0.011628497,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.260174563,0.005524925,0.322222222,-2.232444097,0.104806936,0.322222222,-2.289350663,0.005688226,0.322222222,-2.305935205,0.005802564,0.322222222,-2.286066565,0.005688226,0.322222222,-2.302618428,0.010000375,0.322222222,-2.302618428,0.010000375,0.322222222,-2.309285317,0.005802564,0.322222222,-2.299268316,0.005744826,0.322222222,-2.302585093,0.0,0.322222222,-2.305935205,0.005802564,0.322222222,-2.329625467,0.005921593,0.322222222,-2.335836071,0.092330311,0.322222222,-2.329625467,0.005921593,0.322222222,-2.480930544,0.006914457,0.322222222,-1.969560164,0.130817888,0.322222222,-2.47693848,0.0,0.322222222,-2.472993661,0.006832627,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.472993661,0.006832627,0.322222222,-2.287390082,0.279732135,0.322222222,-2.469048842,0.006832627,0.322222222,-2.484922608,0.006914457,0.322222222,-2.484922608,0.006914457,0.322222222,-2.480977788,0.013747084,0.322222222,-2.484922608,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.482926576,0.008468446,0.322222222,-2.445700768,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.449554375,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453453055,0.011628497,0.322222222,-2.457306663,0.006752712,0.322222222,-2.449554375,0.006674644,0.322222222,-2.461205343,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.445700768,0.006674644,0.322222222,-2.457351735,0.013427356,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.457351735,0.013427356,0.322222222,-2.461205343,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.44574481,0.013273005,0.322222222,-2.457306663,0.006752712,0.322222222,-2.469094981,0.013585339,0.322222222,-2.469048842,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.465104022,0.0,0.322222222,-2.469048842,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.472993661,0.006832627,0.322222222,-2.472993661,0.006832627,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457351735,0.013427356,0.322222222,-2.488914671,0.0,0.322222222,-2.220705941,0.060693191,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.472993661,0.006832627,0.322222222,-2.484922608,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.461296554,0.017852809,0.322222222,-2.47693848,0.0,0.322222222,-2.484922608,0.006914457,0.322222222,-2.480930544,0.006914457,0.322222222,-2.472993661,0.006832627,0.322222222,-2.484922608,0.006914457,0.322222222,-2.469048842,0.006832627,0.322222222,-2.465150162,0.011765317,0.322222222,-2.469048842,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.476985725,0.011905395,0.322222222,-2.472993661,0.006832627,0.322222222,-2.472993661,0.006832627,0.322222222,-2.480930544,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.484922608,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.472993661,0.006832627,0.322222222,-2.469094981,0.013585339,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.469048842,0.006832627,0.322222222,-2.465150162,0.011765317,0.322222222,-2.480930544,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.445700768,0.006674644,0.322222222,-2.472993661,0.006832627,0.322222222,-2.484922608,0.006914457,0.322222222,-2.484922608,0.006914457,0.322222222,-2.484922608,0.006914457,0.322222222,-2.47693848,0.0,0.322222222,-2.445700768,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.465104022,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.465104022,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453453055,0.011628497,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.441891203,0.011494822,0.322222222,-2.453453055,0.011628497,0.322222222,-2.457306663,0.006752712,0.322222222,-2.472993661,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.469048842,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.472993661,0.006832627,0.322222222,-2.465150162,0.011765317,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.449554375,0.006674644,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.449554375,0.006674644,0.322222222,-2.465104022,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.469048842,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.47693848,0.0,0.322222222,-2.465150162,0.011765317,0.322222222,-2.465150162,0.011765317,0.322222222,-2.461205343,0.006752712,0.322222222,-2.457486989,0.024177311,0.322222222,-2.476985725,0.011905395,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.449599448,0.013427356,0.322222222,-2.449554375,0.006674644,0.322222222,-2.445700768,0.006674644,0.322222222,-2.465104022,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.453407983,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.461205343,0.006752712,0.322222222,-2.445700768,0.006674644,0.322222222,-2.465104022,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.461205343,0.006752712,0.322222222,-2.472993661,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.469048842,0.006832627,0.322222222,-2.465104022,0.0,0.322222222,-2.480930544,0.006914457,0.322222222,-2.480930544,0.006914457,0.322222222,-2.472993661,0.006832627,0.322222222,-2.480930544,0.006914457,0.322222222,-2.44184716,0.0,0.322222222,-2.362394475,0.157640019,0.322222222,-2.469048842,0.006832627,0.322222222,-2.469048842,0.006832627,0.322222222,-2.457306663,0.006752712,0.322222222,-2.465104022,0.0,0.322222222,-2.465104022,0.0,0.322222222,-2.457306663,0.006752712,0.322222222,-2.457306663,0.006752712,0.322222222,-2.453407983,0.0,0.322222222,-2.457306663,0.006752712
